group	x	y	clickSelects
1700	-44.75	48.25	189
1700	-44.75	48.75	189
1700	-43.25	48.75	189
1700	-42.25	47.75	189
1700	-42.25	46.75	189
1700	-41.75	46.25	189
1700	-41.75	45.25	189
1700	-41.25	44.75	189
1700	-41.25	44.25	189
1700	-41.75	44.25	189
1700	-42.25	44.75	189
1700	-43.25	44.75	189
1700	-43.75	45.25	189
1700	-43.75	46.25	189
1700	-44.75	47.25	189
1700	-44.75	48.25	189
1701	-44.75	44.25	189
1701	-44.75	44.75	189
1701	-44.25	44.75	189
1701	-43.75	44.25	189
1701	-43.75	42.75	189
1701	-44.25	42.25	189
1701	-44.75	42.25	189
1701	-44.75	44.25	189
1702	-44.75	40.25	189
1702	-44.75	40.75	189
1702	-43.75	40.75	189
1702	-43.25	41.25	189
1702	-42.75	41.25	189
1702	-42.75	40.75	189
1702	-43.75	39.75	189
1702	-43.75	38.25	189
1702	-43.25	37.75	189
1702	-42.75	37.75	189
1702	-42.75	38.75	189
1702	-41.75	38.75	189
1702	-41.25	39.25	189
1702	-39.25	39.25	189
1702	-38.75	39.75	189
1702	-37.75	39.75	189
1702	-37.25	40.25	189
1702	-36.75	40.25	189
1702	-36.75	39.75	189
1702	-37.75	38.75	189
1702	-37.75	38.25	189
1702	-36.75	38.25	189
1702	-35.75	37.25	189
1702	-35.75	36.75	189
1702	-37.25	35.25	189
1702	-38.25	35.25	189
1702	-38.25	33.75	189
1702	-37.75	33.75	189
1702	-37.25	34.25	189
1702	-36.75	34.25	189
1702	-35.75	33.25	189
1702	-35.75	32.75	189
1702	-36.25	32.25	189
1702	-36.75	32.25	189
1702	-37.25	32.75	189
1702	-37.75	32.75	189
1702	-38.25	32.25	189
1702	-38.75	32.25	189
1702	-38.75	33.25	189
1702	-39.75	34.25	189
1702	-40.25	34.25	189
1702	-41.25	33.25	189
1702	-41.75	33.25	189
1702	-41.75	34.25	189
1702	-43.75	36.25	189
1702	-44.25	36.25	189
1702	-44.25	35.25	189
1702	-44.75	35.25	189
1702	-44.75	40.25	189
1703	-44.75	33.25	189
1703	-44.75	33.75	189
1703	-44.25	34.25	189
1703	-43.75	34.25	189
1703	-43.25	33.75	189
1703	-43.25	33.25	189
1703	-44.25	32.25	189
1703	-44.75	32.25	189
1703	-44.75	33.25	189
1704	-39.75	37.25	189
1704	-39.75	37.75	189
1704	-39.25	38.25	189
1704	-38.75	38.25	189
1704	-37.75	37.25	189
1704	-37.75	36.75	189
1704	-38.25	36.25	189
1704	-38.75	36.25	189
1704	-39.75	37.25	189
1705	-44.75	30.25	189
1705	-44.75	30.75	189
1705	-44.25	31.25	189
1705	-42.75	31.25	189
1705	-42.25	30.75	189
1705	-42.25	30.25	189
1705	-43.25	29.25	189
1705	-44.75	29.25	189
1705	-44.75	30.25	189
1706	-44.75	24.25	189
1706	-44.75	24.75	189
1706	-44.25	25.25	189
1706	-43.75	25.25	189
1706	-43.75	24.75	189
1706	-44.25	24.25	189
1706	-44.75	24.25	189
1707	-44.75	22.25	189
1707	-44.75	22.75	189
1707	-44.25	22.75	189
1707	-44.25	22.25	189
1707	-44.75	22.25	189
6003	-44.75	46.25	4775
6003	-44.75	46.75	4775
6003	-44.25	46.75	4775
6003	-43.75	46.25	4775
6003	-43.75	44.75	4775
6003	-44.25	44.75	4775
6003	-44.75	45.25	4775
6003	-44.75	46.25	4775
6287	-42.75	48.25	5009
6287	-42.75	48.75	5009
6287	-42.25	48.75	5009
6287	-42.25	48.25	5009
6287	-42.75	48.25	5009
2521	-42.25	47.75	2391
2521	-42.25	48.25	2391
2521	-40.75	48.25	2391
2521	-40.75	46.75	2391
2521	-42.25	46.75	2391
2521	-42.25	47.75	2391
4805	-41.75	48.25	3896
4805	-41.75	48.75	3896
4805	-41.25	48.75	3896
4805	-41.25	48.25	3896
4805	-41.75	48.25	3896
6995	-40.75	48.25	555
6995	-40.75	48.75	555
6995	-38.25	48.75	555
6995	-37.25	47.75	555
6995	-37.25	47.25	555
6995	-38.25	47.25	555
6995	-38.25	46.25	555
6995	-38.75	45.75	555
6995	-38.75	44.75	555
6995	-39.75	44.75	555
6995	-39.75	43.25	555
6995	-39.25	43.25	555
6995	-35.75	46.75	555
6995	-34.75	46.75	555
6995	-34.25	47.25	555
6995	-34.25	48.25	555
6995	-33.25	48.25	555
6995	-32.75	48.75	555
6995	-30.25	48.75	555
6995	-30.25	47.75	555
6995	-28.75	46.25	555
6995	-28.75	45.75	555
6995	-29.25	45.25	555
6995	-29.75	45.25	555
6995	-29.75	46.25	555
6995	-30.25	46.25	555
6995	-30.75	45.75	555
6995	-30.75	44.25	555
6995	-27.75	44.25	555
6995	-27.75	43.75	555
6995	-28.25	43.25	555
6995	-28.25	42.75	555
6995	-27.75	42.75	555
6995	-26.25	44.25	555
6995	-26.25	45.25	555
6995	-24.75	45.25	555
6995	-24.75	44.75	555
6995	-25.25	44.25	555
6995	-25.25	43.75	555
6995	-24.75	43.75	555
6995	-23.75	44.75	555
6995	-23.75	45.25	555
6995	-25.25	46.75	555
6995	-25.25	47.75	555
6995	-25.75	48.25	555
6995	-25.75	48.75	555
6995	-16.25	48.75	555
6995	-16.25	48.25	555
6995	-16.75	47.75	555
6995	-17.75	47.75	555
6995	-17.75	47.25	555
6995	-17.25	46.75	555
6995	-16.25	46.75	555
6995	-15.25	45.75	555
6995	-14.75	45.75	555
6995	-14.75	46.75	555
6995	-13.75	46.75	555
6995	-13.75	47.25	555
6995	-14.25	47.75	555
6995	-15.25	47.75	555
6995	-15.25	48.25	555
6995	-14.75	48.75	555
6995	-13.25	48.75	555
6995	-12.75	48.25	555
6995	-11.75	48.25	555
6995	-11.25	47.75	555
6995	-10.25	47.75	555
6995	-9.75	47.25	555
6995	-9.75	46.75	555
6995	-10.75	46.75	555
6995	-10.75	46.25	555
6995	-10.25	45.75	555
6995	-10.25	45.25	555
6995	-10.75	44.75	555
6995	-10.75	43.75	555
6995	-11.75	43.75	555
6995	-11.75	42.75	555
6995	-12.25	42.25	555
6995	-12.25	41.75	555
6995	-10.75	41.75	555
6995	-10.75	42.75	555
6995	-10.25	43.25	555
6995	-9.25	43.25	555
6995	-8.25	44.25	555
6995	-7.25	44.25	555
6995	-6.75	44.75	555
6995	-5.25	44.75	555
6995	-0.75	40.25	555
6995	-0.75	39.75	555
6995	-1.25	39.75	555
6995	-1.75	40.25	555
6995	-2.25	40.25	555
6995	-2.25	39.75	555
6995	-1.75	39.25	555
6995	-1.75	38.75	555
6995	-2.25	38.75	555
6995	-2.75	39.25	555
6995	-3.75	39.25	555
6995	-4.75	40.25	555
6995	-5.25	40.25	555
6995	-5.75	39.75	555
6995	-6.75	39.75	555
6995	-6.75	38.75	555
6995	-7.25	38.25	555
6995	-7.75	38.25	555
6995	-8.25	38.75	555
6995	-8.25	39.25	555
6995	-7.25	40.25	555
6995	-7.25	41.75	555
6995	-8.75	41.75	555
6995	-8.75	40.75	555
6995	-9.25	40.25	555
6995	-9.75	40.25	555
6995	-10.25	40.75	555
6995	-10.75	40.75	555
6995	-10.75	39.75	555
6995	-11.25	39.25	555
6995	-11.25	38.75	555
6995	-10.25	38.75	555
6995	-9.75	38.25	555
6995	-9.75	37.75	555
6995	-10.75	37.75	555
6995	-11.25	37.25	555
6995	-11.75	37.25	555
6995	-11.75	38.25	555
6995	-12.75	38.25	555
6995	-12.75	39.25	555
6995	-13.25	39.25	555
6995	-13.75	38.75	555
6995	-14.75	38.75	555
6995	-14.75	38.25	555
6995	-13.75	37.25	555
6995	-13.75	36.25	555
6995	-13.25	35.75	555
6995	-12.25	35.75	555
6995	-12.25	35.25	555
6995	-13.25	34.25	555
6995	-13.75	34.25	555
6995	-14.75	35.25	555
6995	-15.25	35.25	555
6995	-15.75	34.75	555
6995	-16.75	34.75	555
6995	-16.75	33.25	555
6995	-15.75	32.25	555
6995	-14.25	32.25	555
6995	-13.75	32.75	555
6995	-11.75	32.75	555
6995	-11.75	33.75	555
6995	-10.25	33.75	555
6995	-10.25	32.75	555
6995	-9.75	32.75	555
6995	-9.25	33.25	555
6995	-8.75	33.25	555
6995	-8.75	31.75	555
6995	-9.25	31.25	555
6995	-9.75	31.25	555
6995	-10.25	31.75	555
6995	-10.75	31.75	555
6995	-11.25	31.25	555
6995	-11.25	29.75	555
6995	-10.75	29.25	555
6995	-10.75	28.75	555
6995	-12.25	28.75	555
6995	-12.75	29.25	555
6995	-13.25	29.25	555
6995	-13.25	28.75	555
