group	label	showSelected1
1	Cluster 25: 46/1142 pixels shown, logFC -2.2 to 3.6, log10(p) 0.0 to 2.9	25
1	Cluster 45: 49/1487 pixels shown, logFC -3.1 to 2.7, log10(p) 0.0 to 3.1	45
1	Cluster 56: 23/1212 pixels shown, logFC -2.6 to 2.8, log10(p) 0.0 to 2.9	56
1	Cluster 72: 124/3570 pixels shown, logFC -3.8 to 2.3, log10(p) 0.0 to 3.1	72
1	Cluster 81: 13/13 pixels shown, logFC -4.0 to 0.1, log10(p) 0.0 to 1.8	81
1	Cluster 106: 1923/6819 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 3.1	106
1	Cluster 147: 5/91 pixels shown, logFC -3.5 to 2.3, log10(p) 0.0 to 2.7	147
1	Cluster 172: 560/2100 pixels shown, logFC -3.1 to 2.8, log10(p) 0.0 to 3.8	172
1	Cluster 177: 34/311 pixels shown, logFC -1.7 to 3.6, log10(p) 0.0 to 2.6	177
1	Cluster 212: 252/257 pixels shown, logFC -1.9 to 3.3, log10(p) 0.0 to 2.7	212
1	Cluster 228: 101/101 pixels shown, logFC -3.5 to 1.4, log10(p) 0.0 to 1.6	228
1	Cluster 261: 30/30 pixels shown, logFC -2.6 to 1.4, log10(p) 0.0 to 2.5	261
1	Cluster 274: 148/148 pixels shown, logFC -1.3 to 3.6, log10(p) 0.0 to 2.4	274
1	Cluster 332: 524/737 pixels shown, logFC -2.5 to 4.2, log10(p) 0.0 to 3.5	332
1	Cluster 389: 37/37 pixels shown, logFC -3.8 to 0.7, log10(p) 0.0 to 2.5	389
1	Cluster 597: 228/286 pixels shown, logFC -2.3 to 2.3, log10(p) 0.0 to 2.3	597
1	Cluster 678: 16/16 pixels shown, logFC -3.5 to 0.4, log10(p) 0.0 to 1.3	678
1	Cluster 756: 5/5 pixels shown, logFC 0.7 to 3.6, log10(p) 0.2 to 1.4	756
1	Cluster 818: 23/31 pixels shown, logFC -2.1 to 2.1, log10(p) 0.0 to 1.1	818
1	Cluster 829: 64/64 pixels shown, logFC -1.5 to 2.3, log10(p) 0.0 to 2.3	829
1	Cluster 1000: 2/2 pixels shown, logFC 2.8 to 4.4, log10(p) 0.9 to 2.3	1000
1	Cluster 1058: 181/601 pixels shown, logFC -2.3 to 2.6, log10(p) 0.0 to 3.0	1058
1	Cluster 1183: 27/47 pixels shown, logFC -0.1 to 1.9, log10(p) 0.0 to 1.7	1183
1	Cluster 1262: 8/8 pixels shown, logFC -2.8 to -0.7, log10(p) 0.7 to 2.6	1262
1	Cluster 1304: 15/15 pixels shown, logFC 0.4 to 3.3, log10(p) 0.2 to 2.2	1304
1	Cluster 1523: 19/19 pixels shown, logFC -3.1 to 1.1, log10(p) 0.0 to 2.5	1523
1	Cluster 1642: 19/103 pixels shown, logFC -2.1 to 3.3, log10(p) 0.0 to 1.5	1642
1	Cluster 1750: 32/32 pixels shown, logFC -0.1 to 2.3, log10(p) 0.0 to 1.2	1750
1	Cluster 1755: 10/10 pixels shown, logFC -1.5 to -0.3, log10(p) 0.1 to 1.3	1755
1	Cluster 1810: 13/13 pixels shown, logFC 0.3 to 1.8, log10(p) 0.2 to 1.8	1810
1	Cluster 1833: 12/12 pixels shown, logFC 0.7 to 2.1, log10(p) 0.2 to 0.9	1833
1	Cluster 1888: 1/1 pixels shown, logFC -4.2 to -4.2, log10(p) 2.1 to 2.1	1888
1	Cluster 1998: 4/10 pixels shown, logFC 0.4 to 2.3, log10(p) 0.2 to 2.3	1998
1	Cluster 2011: 1/20 pixels shown, logFC -0.6 to 1.9, log10(p) 0.0 to 1.9	2011
1	Cluster 2087: 12/100 pixels shown, logFC -1.3 to 1.5, log10(p) 0.0 to 1.9	2087
1	Cluster 2299: 2/2 pixels shown, logFC 2.1 to 3.9, log10(p) 1.0 to 1.7	2299
1	Cluster 2371: 4/4 pixels shown, logFC 0.5 to 2.8, log10(p) 0.2 to 0.8	2371
1	Cluster 2567: 4/4 pixels shown, logFC 1.8 to 4.2, log10(p) 0.7 to 2.0	2567
1	Cluster 2581: 7/7 pixels shown, logFC -1.4 to -0.7, log10(p) 0.6 to 2.3	2581
1	Cluster 2692: 6/6 pixels shown, logFC 0.1 to 2.7, log10(p) 0.0 to 0.8	2692
1	Cluster 2726: 1/1 pixels shown, logFC -3.8 to -3.8, log10(p) 1.5 to 1.5	2726
1	Cluster 2754: 22/25 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.0	2754
1	Cluster 2802: 23/23 pixels shown, logFC -0.6 to 1.3, log10(p) 0.0 to 1.4	2802
1	Cluster 2911: 17/17 pixels shown, logFC -1.5 to 0.3, log10(p) 0.0 to 1.6	2911
1	Cluster 3003: 58/58 pixels shown, logFC -2.5 to 0.7, log10(p) 0.0 to 2.3	3003
1	Cluster 3155: 140/140 pixels shown, logFC -1.4 to 2.1, log10(p) 0.0 to 2.2	3155
1	Cluster 3159: 6/6 pixels shown, logFC -3.5 to -1.1, log10(p) 0.4 to 1.3	3159
1	Cluster 3224: 10/10 pixels shown, logFC 0.1 to 1.8, log10(p) 0.1 to 0.9	3224
1	Cluster 3227: 10/25 pixels shown, logFC -0.1 to 2.5, log10(p) 0.0 to 1.4	3227
1	Cluster 3322: 9/9 pixels shown, logFC -2.1 to -1.1, log10(p) 0.6 to 1.5	3322
1	Cluster 3358: 30/89 pixels shown, logFC -1.3 to 1.8, log10(p) 0.0 to 2.1	3358
1	Cluster 3381: 9/9 pixels shown, logFC -1.0 to -0.4, log10(p) 0.3 to 1.3	3381
1	Cluster 3695: 1/1 pixels shown, logFC 4.2 to 4.2, log10(p) 1.9 to 1.9	3695
