x	y	showSelected1
4.08724886779566	3.8073549220576	1
2.51719589794997	1	2
2.79518458968242	1.58496250072116	3
2.45178643552429	1	4
2.69635638873333	2	5
2.97772360528885	1.58496250072116	6
2.56466606425209	0	7
2.79309160017658	2	8
1.53147891704226	0	9
2.15836249209525	1.58496250072116	10
2.27415784926368	1	11
1.82607480270083	0	12
3.74288217143727	3	13
2.81888541459401	1	14
2.8234742291703	1	15
2.83695673705955	2	16
3.13321945673249	2	17
2.96894968098134	0	18
1.11394335230684	0	19
3.26316246496222	1.58496250072116	20
3.11260500153457	1.58496250072116	21
1.82607480270083	0	22
3.64077947734486	2.32192809488736	23
2.79518458968242	1	24
3.05766610390983	1.58496250072116	25
3.38667728396084	2	26
3.57112627708431	2	27
2.77378644498119	1	28
2.5854607295085	1	29
2.78318869107526	1	30
2.30749603791321	1	31
3.21058602490516	2	32
2.86510397464113	1	33
2.93851972517649	1	34
3.76335310874822	2.58496250072116	35
3.10002573010786	1	36
3.41010207664286	2.32192809488736	37
2.71180722904119	1	38
2.93851972517649	2	39
2.4996870826184	0	40
2.34439227368511	0	41
2.07918124604762	1	42
1.27875360095283	0	43
3.07114529045108	2	44
3.17231096852195	1.58496250072116	45
2.33445375115093	1.58496250072116	46
3.18012587516405	2	47
1.14612803567824	1	48
1.17609125905568	0	49
2.77378644498119	1.58496250072116	50
2.19865708695442	1	51
2.72591163229505	1.58496250072116	52
3.17260293120986	2	53
1.85125834871908	1	54
2.7664128471124	1	55
3.08350261983027	1.58496250072116	56
2.69810054562339	1	57
3.0386201619497	1	58
1.66275783168157	0	59
3.44669246637153	2.58496250072116	60
2.86391737695786	2	61
3.01072386539177	1	62
1.60205999132796	0	63
2.42488163663107	1	64
3.40942586867144	2	65
1.23044892137827	0	66
2.53019969820308	0	67
3.1078880251828	2	68
2.39445168082622	0	69
2.42813479402879	1	70
2.10720996964787	2	71
3.55266821611219	3	72
2.61384182187607	1	73
1.96848294855394	0	74
2.98900461569854	1.58496250072116	75
1.73239375982297	1	76
1.98227123303957	1	77
3.71692107316676	2.8073549220576	78
3.2626883443017	2	79
2.6222140229663	2	80
1.11394335230684	0	81
2.77959649125782	2	82
3.80126647048962	3.16992500144231	83
1.07918124604762	0	84
2.73798732633343	1	85
2.17609125905568	0	86
3.52994340165867	2.58496250072116	87
2.47421626407626	0	88
2.19589965240923	0	89
2.10720996964787	0	90
3.07954300740291	1	91
2.84198480459011	2	92
2.81424759573192	1.58496250072116	93
3.31555053442191	1.58496250072116	94
2.67760695272049	1	95
1.75587485567249	0	96
2.32428245529769	2	97
2.35602585719312	1	98
3.10140335055533	2	99
2.65030752313194	0	100
2.91434315711944	1.58496250072116	101
2.84757265914211	1.58496250072116	102
3.15866398081399	2	103
1.44715803134222	1	104
2.55266821611219	2	105
3.83372069044463	3.16992500144231	106
2.34830486304816	0	107
0.903089986991944	0	108
2.81557774832427	2	109
3.23854788768133	2	110
1.25527250510331	0	111
2.2718416065365	1	112
1.38021124171161	0	113
2.44090908206522	1	114
1.34242268082221	0	115
1.5910646070265	0	116
3.18525876529659	2	117
2.28780172993023	0	118
2.5910646070265	1	119
1.49136169383427	0	120
1.80617997398389	0	121
1.97772360528885	0	122
2.08635983067475	0	123
2.01703333929878	0	124
3.09061070782841	1.58496250072116	125
1.90848501887865	1	126
2.77815125038364	0	127
1.07918124604762	0	128
3.44684771015581	2.32192809488736	129
2.96236933567002	1	130
1.38021124171161	0	131
2.7481880270062	1.58496250072116	132
2.51188336097887	0	133
2.02118929906994	1	134
2.94448267215017	1	135
2.90902085421116	1	136
3.08813608870055	1.58496250072116	137
2.12385164096709	0	138
2.61172330800734	1	139
2.78675142214556	2	140
1.73239375982297	0	141
2.41329976408125	0	142
1.77815125038364	1	143
3.00860017176192	2	144
1.11394335230684	0	145
2.26951294421792	1	146
1.95904139232109	1	147
2.20682587603185	0	148
1.69897000433602	0	149
1.93449845124357	0	150
2.4983105537896	0	151
2.86213137931304	0	152
2.8488047010518	1.58496250072116	153
2.30319605742049	0	154
1.95424250943932	0	155
2.76863810124761	1	156
1.93449845124357	1	157
3.10687054447865	1.58496250072116	158
2.17026171539496	0	159
2.568201724067	2	160
2.86923171973098	0	161
2.85913829729453	2	162
2.73719264270474	1	163
2.66745295288995	1	164
3.32345836684947	2	165
3.04257551244019	1	166
3.07591176148278	1.58496250072116	167
2.43775056282039	0	168
1.83250891270624	1	169
1.98227123303957	0	170
2.36361197989214	1	171
3.32221929473392	2	172
2.96189547366785	0	173
1.46239799789896	0	174
2.80955971463527	1	175
2.12385164096709	1	176
2.49276038902684	1.58496250072116	177
1.84509804001426	1.58496250072116	178
1.30102999566398	0	179
2.01703333929878	0	180
2.63748972951251	1	181
1.36172783601759	1	182
2.57287160220048	2	183
2.45331834004704	1	184
3.3040594662176	2	185
2.78247262416629	1	186
3.49401537475714	2.32192809488736	187
2.54530711646582	1.58496250072116	188
