group	x	y	showSelected1
1	11180	24	3064
1	11180	24	2795
1	11180	24	1393
1	11180	24	736
1	11180	24	565
1	11180	24	783
1	11180	24	3481
1	11180	24	728
1	11180	24	906
1	11180	24	5495
1	11180	24	1841
1	11180	24	4638
1	11180	24	360
1	11180	24	2111
1	11180	24	1197
1	11180	24	1565
1	11180	24	2521
1	11180	24	27
1	11180	24	3510
2	11230	24	728
2	11230	24	465
2	11230	24	783
2	11230	24	286
2	11230	24	241
2	11230	24	1308
2	11230	24	1062
2	11230	24	3279
2	11230	24	5235
2	11230	24	1187
2	11230	24	3502
2	11230	24	1225
2	11230	24	27
2	11230	24	1348
2	11230	24	1853
2	11230	24	3554
2	11230	24	4287
2	11230	24	791
3	11230	74	465
3	11230	74	728
3	11230	74	286
3	11230	74	241
3	11230	74	83
3	11230	74	3978
3	11230	74	3785
3	11230	74	1982
3	11230	74	5827
3	11230	74	1975
3	11230	74	2030
3	11230	74	3951
3	11230	74	6147
3	11230	74	6764
3	11230	74	1976
3	11230	74	31
3	11230	74	6866
3	11230	74	542
3	11230	74	1062
3	11230	74	885
3	11230	74	3278
3	11230	74	4426
3	11230	74	1187
3	11230	74	2547
3	11230	74	2120
6	11280	74	83
6	11280	74	2248
6	11280	74	364
6	11280	74	2418
6	11280	74	2113
6	11280	74	1982
6	11280	74	187
6	11280	74	2952
6	11280	74	5740
6	11280	74	31
6	11280	74	2030
6	11280	74	6711
6	11280	74	542
6	11280	74	5691
6	11280	74	6897
6	11280	74	673
6	11280	74	2120
6	11280	74	2547
6	11280	74	6025
6	11280	74	3514
6	11280	74	1062
6	11280	74	2955
6	11280	74	1790
6	11280	74	2330
6	11280	74	58
6	11280	74	2984
6	11280	74	1995
6	11280	74	4311
6	11280	74	6167
6	11280	74	6477
6	11280	74	3200
6	11280	74	3318
6	11280	74	5867
6	11280	74	1231
6	11280	74	6837
6	11280	74	5673
6	11280	74	1665
6	11280	74	1422
6	11280	74	1993
6	11280	74	6562
6	11280	74	5510
6	11280	74	284
6	11280	74	3558
6	11280	74	3033
6	11280	74	3221
6	11280	74	795
6	11280	74	2587
6	11280	74	5994
5	11280	124	364
5	11280	124	2418
5	11280	124	83
5	11280	124	2113
5	11280	124	837
5	11280	124	4559
5	11280	124	6500
5	11280	124	1320
5	11280	124	191
5	11280	124	6232
5	11280	124	2963
5	11280	124	3946
5	11280	124	5589
5	11280	124	6440
5	11280	124	3836
5	11280	124	5282
5	11280	124	4672
5	11280	124	2774
5	11280	124	231
5	11280	124	1789
5	11280	124	603
5	11280	124	6357
5	11280	124	5233
5	11280	124	6298
5	11280	124	524
5	11280	124	5752
5	11280	124	2923
5	11280	124	5281
8	11330	124	83
8	11330	124	134
8	11330	124	2963
8	11330	124	191
8	11330	124	2713
8	11330	124	3645
8	11330	124	231
8	11330	124	1102
8	11330	124	844
8	11330	124	14
8	11330	124	132
8	11330	124	3449
8	11330	124	2850
8	11330	124	2194
8	11330	124	1860
8	11330	124	5800
8	11330	124	5758
8	11330	124	4501
8	11330	124	140
8	11330	124	6319
8	11330	124	395
8	11330	124	1497
8	11330	124	1959
8	11330	124	2323
8	11330	124	3943
8	11330	124	3172
8	11330	124	101
8	11330	124	3622
8	11330	124	5747
8	11330	124	187
8	11330	124	615
8	11330	124	634
8	11330	124	5748
8	11330	124	1440
8	11330	124	588
8	11330	124	2419
8	11330	124	893
8	11330	124	2617
8	11330	124	6037
8	11330	124	849
8	11330	124	2185
8	11330	124	1985
8	11330	124	2403
8	11330	124	326
8	11330	124	5480
8	11330	124	937
9	11330	174	134
9	11330	174	83
9	11330	174	14
9	11330	174	142
9	11330	174	1266
9	11330	174	748
9	11330	174	289
9	11330	174	1854
9	11330	174	4072
9	11330	174	6885
9	11330	174	140
9	11330	174	5389
9	11330	174	6014
9	11330	174	6072
9	11330	174	5071
9	11330	174	1733
9	11330	174	2469
9	11330	174	1102
9	11330	174	282
9	11330	174	5555
9	11330	174	1389
9	11330	174	132
9	11330	174	852
9	11330	174	2323
13	11380	174	289
13	11380	174	1854
13	11380	174	5179
13	11380	174	398
13	11380	174	185
13	11380	174	5592
13	11380	174	1733
13	11380	174	1266
13	11380	174	3769
13	11380	174	3206
13	11380	174	371
13	11380	174	1229
13	11380	174	282
13	11380	174	3835
13	11380	174	5181
13	11380	174	2796
13	11380	174	5180
13	11380	174	1307
13	11380	174	6698
