group	fill	clickSelects
1	#FFFFFF	393
2	#FFFFFF	4779
3	#FFFFFF	393
4	#FFFFFF	1273
5	#FFFFFF	196
6	#FFFFFF	196
7	#FFFFFF	3151
8	#FFFFFF	1273
9	#FFFFFF	1273
10	#FFFFFF	153
11	#FFFFFF	153
12	#FFFFFF	153
13	#FFFFFF	153
14	#FFFFFF	4779
15	#FFFFFF	153
16	#FFFFFF	153
17	#FFFFFF	153
18	#FFFFFF	153
19	#FFFFFF	153
20	#FFFFFF	153
21	#FFFFFF	153
22	#FFFFFF	686
23	#FFFFFF	686
24	#FFFFFF	686
25	#FFFFFF	393
26	#FFFFFF	686
27	#FFFFFF	686
28	#FFFFFF	694
29	#FFFFFF	694
30	#FFFFFF	694
31	#FFFFFF	686
32	#FFFFFF	694
33	#FFFFFF	686
34	#FFFFFF	686
35	#FFFFFF	686
36	#FFFFFF	393
46	#FFFFFF	196
47	#FFFFFF	393
48	#FFFFFF	196
49	#FFFFFF	196
50	#FFFFFF	393
52	#FFFFFF	393
53	#FFFFFF	4779
54	#FFFFFF	393
55	#FFFFFF	1273
56	#FFFFFF	4818
57	#FFFFFF	1273
58	#FFFFFF	3151
59	#FFFFFF	1273
60	#FFFFFF	153
61	#FFFFFF	153
62	#FFFFFF	153
63	#FFFFFF	153
64	#FFFFFF	4779
65	#FFFFFF	153
66	#FFFFFF	153
67	#FFFFFF	153
68	#FFFFFF	153
69	#FFFFFF	153
70	#FFFFFF	153
71	#FFFFFF	686
72	#FFFFFF	153
73	#FFFFFF	686
74	#FFFFFF	686
75	#FFFFFF	4779
76	#FFFFFF	686
77	#FFFFFF	686
78	#FFFFFF	686
79	#FFFFFF	694
80	#FFFFFF	694
81	#FFFFFF	694
82	#FFFFFF	686
83	#FFFFFF	686
84	#FFFFFF	686
85	#FFFFFF	686
86	#FFFFFF	393
87	#FFFFFF	555
97	#FFFFFF	196
98	#FFFFFF	196
99	#FFFFFF	393
100	#FFFFFF	393
101	#FFFFFF	393
102	#FFFFFF	393
103	#FFFFFF	4779
104	#FFFFFF	4779
105	#FFFFFF	1273
106	#FFFFFF	1273
107	#FFFFFF	4818
108	#FFFFFF	1273
109	#FFFFFF	3151
110	#FFFFFF	1273
111	#FFFFFF	1273
112	#FFFFFF	153
113	#FFFFFF	153
114	#FFFFFF	153
115	#FFFFFF	4779
116	#FFFFFF	153
117	#FFFFFF	153
118	#FFFFFF	153
119	#FFFFFF	153
120	#FFFFFF	153
121	#FFFFFF	153
122	#FFFFFF	686
123	#FFFFFF	686
124	#FFFFFF	686
125	#FFFFFF	686
126	#FFFFFF	393
127	#FFFFFF	686
128	#FFFFFF	694
129	#FFFFFF	694
130	#FFFFFF	694
131	#FFFFFF	694
132	#FFFFFF	686
133	#FFFFFF	686
134	#FFFFFF	686
135	#FFFFFF	686
136	#FFFFFF	686
137	#FFFFFF	196
138	#FFFFFF	555
147	#FFFFFF	196
148	#FFFFFF	393
149	#FFFFFF	393
150	#FFFFFF	393
151	#FFFFFF	393
153	#FFFFFF	196
154	#FFFFFF	196
155	#FFFFFF	393
156	#FFFFFF	393
157	#FFFFFF	196
158	#FFFFFF	196
159	#FFFFFF	196
160	#FFFFFF	196
161	#FFFFFF	196
162	#FFFFFF	555
163	#FFFFFF	555
164	#FFFFFF	555
165	#FFFFFF	196
166	#FFFFFF	555
167	#FFFFFF	555
168	#FFFFFF	686
169	#FFFFFF	686
170	#FFFFFF	686
171	#FFFFFF	686
172	#FFFFFF	686
173	#FFFFFF	686
174	#FFFFFF	686
175	#FFFFFF	686
176	#FFFFFF	196
177	#FFFFFF	686
178	#FFFFFF	686
179	#FFFFFF	555
180	#FFFFFF	686
181	#FFFFFF	686
182	#FFFFFF	686
183	#FFFFFF	686
184	#FFFFFF	686
185	#FFFFFF	555
186	#FFFFFF	686
187	#FFFFFF	196
188	#FFFFFF	686
189	#FFFFFF	555
190	#FFFFFF	555
191	#FFFFFF	555
192	#FFFFFF	456
193	#FFFFFF	456
194	#FFFFFF	456
195	#FFFFFF	555
196	#FFFFFF	456
198	#FFFFFF	196
199	#FFFFFF	196
200	#FFFFFF	196
201	#FFFFFF	196
202	#FFFFFF	393
203	#FFFFFF	196
204	#FFFFFF	196
205	#FFFFFF	196
206	#FFFFFF	393
207	#FFFFFF	196
208	#FFFFFF	196
209	#FFFFFF	196
210	#FFFFFF	196
211	#FFFFFF	196
212	#FFFFFF	555
213	#FFFFFF	555
214	#FFFFFF	555
215	#FFFFFF	555
216	#FFFFFF	196
217	#FFFFFF	555
218	#FFFFFF	686
219	#FFFFFF	686
220	#FFFFFF	686
221	#FFFFFF	686
222	#FFFFFF	555
223	#FFFFFF	686
224	#FFFFFF	686
225	#FFFFFF	686
226	#FFFFFF	686
227	#FFFFFF	196
228	#FFFFFF	686
229	#FFFFFF	686
230	#FFFFFF	555
231	#FFFFFF	555
232	#FFFFFF	686
233	#FFFFFF	686
234	#FFFFFF	686
235	#FFFFFF	686
236	#FFFFFF	555
237	#FFFFFF	686
238	#FFFFFF	196
239	#FFFFFF	686
240	#FFFFFF	555
241	#FFFFFF	555
242	#FFFFFF	456
243	#FFFFFF	456
244	#FFFFFF	555
245	#FFFFFF	456
246	#FFFFFF	555
247	#FFFFFF	456
248	#FFFFFF	196
249	#FFFFFF	196
250	#FFFFFF	196
251	#FFFFFF	393
252	#FFFFFF	393
254	#FFFFFF	196
255	#FFFFFF	196
256	#FFFFFF	196
257	#FFFFFF	393
258	#FFFFFF	196
259	#FFFFFF	196
260	#FFFFFF	555
261	#FFFFFF	555
262	#FFFFFF	555
263	#FFFFFF	555
264	#FFFFFF	555
265	#FFFFFF	555
266	#FFFFFF	196
267	#FFFFFF	555
268	#FFFFFF	555
269	#FFFFFF	555
270	#FFFFFF	686
271	#FFFFFF	686
272	#FFFFFF	686
273	#FFFFFF	555
274	#FFFFFF	686
275	#FFFFFF	686
276	#FFFFFF	555
277	#FFFFFF	196
278	#FFFFFF	686
279	#FFFFFF	686
280	#FFFFFF	555
281	#FFFFFF	555
282	#FFFFFF	686
283	#FFFFFF	686
284	#FFFFFF	686
285	#FFFFFF	686
286	#FFFFFF	555
287	#FFFFFF	686
288	#FFFFFF	196
289	#FFFFFF	555
290	#FFFFFF	555
291	#FFFFFF	456
292	#FFFFFF	456
293	#FFFFFF	555
294	#FFFFFF	555
295	#FFFFFF	555
296	#FFFFFF	555
297	#FFFFFF	456
299	#FFFFFF	196
300	#FFFFFF	196
301	#FFFFFF	196
302	#FFFFFF	393
303	#FFFFFF	393
304	#FFFFFF	196
305	#FFFFFF	196
306	#FFFFFF	196
307	#FFFFFF	196
308	#FFFFFF	196
309	#FFFFFF	196
310	#FFFFFF	196
311	#FFFFFF	555
312	#FFFFFF	555
313	#FFFFFF	555
314	#FFFFFF	196
315	#FFFFFF	555
316	#FFFFFF	555
317	#FFFFFF	1258
318	#FFFFFF	555
319	#FFFFFF	555
320	#FFFFFF	686
321	#FFFFFF	686
322	#FFFFFF	686
323	#FFFFFF	686
324	#FFFFFF	555
325	#FFFFFF	686
326	#FFFFFF	686
327	#FFFFFF	555
328	#FFFFFF	196
329	#FFFFFF	555
330	#FFFFFF	555
331	#FFFFFF	555
332	#FFFFFF	555
333	#FFFFFF	686
334	#FFFFFF	686
335	#FFFFFF	686
336	#FFFFFF	555
337	#FFFFFF	555
338	#FFFFFF	555
339	#FFFFFF	196
340	#FFFFFF	555
341	#FFFFFF	555
342	#FFFFFF	456
343	#FFFFFF	456
344	#FFFFFF	555
345	#FFFFFF	555
346	#FFFFFF	555
347	#FFFFFF	555
348	#FFFFFF	456
349	#FFFFFF	196
350	#FFFFFF	196
351	#FFFFFF	196
352	#FFFFFF	196
353	#FFFFFF	196
355	#FFFFFF	196
356	#FFFFFF	196
357	#FFFFFF	196
358	#FFFFFF	196
359	#FFFFFF	196
360	#FFFFFF	196
361	#FFFFFF	196
362	#FFFFFF	196
363	#FFFFFF	196
364	#FFFFFF	196
365	#FFFFFF	555
366	#FFFFFF	555
367	#FFFFFF	1258
368	#FFFFFF	555
369	#FFFFFF	555
370	#FFFFFF	555
371	#FFFFFF	686
372	#FFFFFF	555
373	#FFFFFF	555
374	#FFFFFF	555
375	#FFFFFF	555
376	#FFFFFF	686
377	#FFFFFF	555
378	#FFFFFF	196
379	#FFFFFF	555
380	#FFFFFF	555
381	#FFFFFF	555
382	#FFFFFF	686
383	#FFFFFF	686
384	#FFFFFF	686
385	#FFFFFF	686
386	#FFFFFF	686
387	#FFFFFF	686
388	#FFFFFF	555
389	#FFFFFF	196
390	#FFFFFF	555
391	#FFFFFF	555
392	#FFFFFF	456
393	#FFFFFF	555
394	#FFFFFF	555
395	#FFFFFF	555
396	#FFFFFF	555
397	#FFFFFF	555
398	#FFFFFF	555
400	#FFFFFF	196
401	#FFFFFF	196
402	#FFFFFF	196
403	#FFFFFF	196
