fill	x	y	xmin	xmax	ymin	ymax
#E9E6F3	11180	24	11155	11205	-1	49
#F9F8FC	11230	24	11205	11255	-1	49
#9C92C9	11230	74	11205	11255	49	99
#F1EFF7	11280	74	11255	11305	49	99
#C7C0E0	11280	124	11255	11305	99	149
#D6D1E9	11330	124	11305	11355	99	149
#D7ACA6	11330	174	11305	11355	149	199
#D1CBE6	11380	174	11355	11405	149	199
#CFC9E5	11380	224	11355	11405	199	249
#F3F2F9	11430	224	11405	11455	199	249
#F2E2E0	11430	274	11405	11455	249	299
#DCB5B0	11480	274	11455	11505	249	299
#E7CBC7	11480	324	11455	11505	299	349
#A99FD0	11530	324	11505	11555	299	349
#F8F0EF	11530	374	11505	11555	349	399
#EEECF6	11580	374	11555	11605	349	399
#5C54A8	11580	424	11555	11605	399	449
#4E48A1	11630	424	11605	11655	399	449
#EAE7F4	11280	24	11255	11305	-1	49
#E7E4F2	11380	124	11355	11405	99	149
#F4E7E5	11480	224	11455	11505	199	249
#FCF8F8	11580	324	11555	11605	299	349
#CBC5E3	11330	74	11305	11355	49	99
#E9E6F3	11430	174	11405	11455	149	199
#ECD5D1	11530	274	11505	11555	249	299
#7268B3	11630	374	11605	11655	349	399
#F7EDEB	11330	24	11305	11355	-1	49
#B1A7D4	11380	74	11355	11405	49	99
#BEB6DB	11430	124	11405	11455	99	149
#F2F0F8	11480	174	11455	11505	149	199
#ECD5D2	11530	224	11505	11555	199	249
#C7BFE0	11580	274	11555	11605	249	299
#A59BCE	11630	324	11605	11655	299	349
#3A3A98	11680	374	11655	11705	349	399
#FBF6F6	11380	24	11355	11405	-1	49
#F8F7FB	11480	124	11455	11505	99	149
#EDD7D4	11580	224	11555	11605	199	249
#BBB3DA	11680	324	11655	11705	299	349
#F4F3F9	11430	74	11405	11455	49	99
#EDD7D4	11530	174	11505	11555	149	199
#D9AFA9	11630	274	11605	11655	249	299
#FEFEFF	11430	24	11405	11455	-1	49
#B0A7D4	11480	74	11455	11505	49	99
#DFDBEE	11530	124	11505	11555	99	149
#E7CBC8	11580	174	11555	11605	149	199
#F4F2F9	11630	224	11605	11655	199	249
#F6EBE9	11680	274	11655	11705	249	299
#9A90C8	11730	324	11705	11755	299	349
#ABA2D1	11480	24	11455	11505	-1	49
#D0CAE5	11580	124	11555	11605	99	149
#E5C6C2	11680	224	11655	11705	199	249
#BFB7DC	11530	74	11505	11555	49	99
#EED9D7	11630	174	11605	11655	149	199
#FCFBFD	11730	274	11705	11755	249	299
#ADA4D3	11530	24	11505	11555	-1	49
#C4BDDF	11580	74	11555	11605	49	99
#F0DCDA	11630	124	11605	11655	99	149
#F6F4FA	11680	174	11655	11705	149	199
#B6726B	11730	224	11705	11755	199	249
#CC9791	11780	274	11755	11805	249	299
#E9E6F3	11580	24	11555	11605	-1	49
#FFFFFF	11680	124	11655	11705	99	149
#D8AEA9	11780	224	11755	11805	199	249
#C1B9DD	11630	74	11605	11655	49	99
#EBD3D0	11730	174	11705	11755	149	199
#F8F7FB	11630	24	11605	11655	-1	49
#FBFAFD	11680	74	11655	11705	49	99
#DFDAEE	11730	124	11705	11755	99	149
#D09F99	11780	174	11755	11805	149	199
#FEFDFD	11830	224	11805	11855	199	249
#ABA2D1	11680	24	11655	11705	-1	49
#F8EFEE	11780	124	11755	11805	99	149
#BEB6DC	11730	74	11705	11755	49	99
#E8E5F2	11830	174	11805	11855	149	199
#EBE9F4	11730	24	11705	11755	-1	49
#ABA1D1	11780	74	11755	11805	49	99
#F6EAE8	11830	124	11805	11855	99	149
#9E94CA	11880	174	11855	11905	149	199
#AAA1D1	11780	24	11755	11805	-1	49
#F6ECEA	11880	124	11855	11905	99	149
#EFDCD9	11830	74	11805	11855	49	99
#EEECF6	11830	24	11805	11855	-1	49
#F8EFEE	11880	74	11855	11905	49	99
#A197CC	11930	124	11905	11955	99	149
#E4E0F0	11880	24	11855	11905	-1	49
#CBC4E3	11930	74	11905	11955	49	99
#E0DCEE	11930	24	11905	11955	-1	49
#C3BBDE	11980	74	11955	12005	49	99
#DFDBEE	11980	24	11955	12005	-1	49
#CDC7E4	12030	24	12005	12055	-1	49
