x	y
-1.54191772030698	0.538875467871723
-1.52930838704928	0.565957082481742
0.508308207049143	0.186876394225301
1.80233169313759	0.713064500693182
0.148340847278699	0.0298858287200156
0.938593829640437	0.25299923568342
0.937687320607838	0.251423109778556
-1.79827108630004	0.44343860950155
0.149437344912318	0.0387143285458533
1.81243546995815	0.715622506783986
-2.58389336218252	0.718322275969984
1.95669114496977	0.512659458057214
0.938593829640437	0.25299923568342
-0.639151761544215	0.160758461567798
-2.58389336218252	0.718322275969984
1.95768385432882	0.509240283014783
-1.79827108630004	0.44343860950155
0.93640634666493	0.254775499038721
0.144466272087169	0.0365666001718038
0.938593829640437	0.25299923568342
2.75347120204764	0.832342619102868
0.149557277841831	0.0384747021438069
0.143823190554174	0.0286863588662954
0.51139490014706	0.188536326586076
-0.109036661207745	0.0439419792917725
0.130851957432368	0.0565218777374567
-0.110068279780676	0.0451649068512259
-0.640951987120562	0.160195969285506
0.651620019017489	0.218540697202247
-0.164447948378672	0.061987630845636
-0.638954644635542	0.163590857835517
0.514379012952455	0.194507598080478
1.04875917320815	0.487227796669755
0.137232011627528	0.0487073138362167
0.651667690961163	0.21021458917332
-1.04049138621827	0.429986031003074
0.15045336866841	0.0380860428865526
0.146530154194694	0.0296723933695664
-0.260195879348614	0.129145629471991
-0.114746312805183	0.0471671313946375
0.595364176584147	0.455658513366782
0.598717994580508	0.427814471892683
1.43822645060161	0.4814693304651
0.770852872487158	0.589505806139661
0.125833202177177	0.0478440516920716
0.342295080012144	0.173862704253629
0.469611171427893	0.391979027907458
-0.407556658469189	0.174796098530482
0.379665372696353	0.172144767138991
0.138110400502716	0.0488174440941719
0.815683292951116	0.326103676127031
-0.11240501794598	0.0460781936508248
-1.34238970876486	0.881239875224977
1.44095713729263	0.481289667170511
-0.15063019061141	0.0504732070507887
-0.616291446377667	0.305219866678052
-0.234793744858454	0.0805021626074223
2.09422112482806	0.957037987058875
-0.328418300944388	0.152041231344808
1.02582558527803	0.39487770469032
0.139280673994195	0.0481401708448473
0.779061644287875	0.479893363642724
0.287916064764092	0.20131652804039
0.371836129035952	0.299385985098253
0.317032121493662	0.190967608826252
0.307337234777344	0.191093030286704
0.140156610400495	0.0482528832876944
-0.485189803714694	0.31095935482673
0.143596619099062	0.0457934512192971
0.522685071592782	0.278446815064722
-0.164166861617839	0.0622091166961839
1.76253363582722	1.03493541717787
-0.414000689807846	0.176062857804034
-1.33706270939138	0.83255951938524
1.56031954869066	0.803126574946966
-0.165971113310256	0.0611418528108571
1.45014635606526	0.922931243078693
0.392150717723406	0.171451347787904
-0.536314894943915	0.215990413651433
-0.0518340984064926	0.0229547657459209
0.655364036119464	0.218674474525788
-0.16651193383656	0.0628116432481694
-1.06422562563949	0.822035049013941
0.0187703796445587	0.0109674298939343
0.154202638323454	0.0388280986901736
0.807663410807881	0.342624664734704
-0.515499986534072	0.258621159110366
0.50836660385952	0.185723663129363
0.141256822258265	0.0430610911785714
-0.803577781755745	0.454080213630328
1.02302297021139	0.40007828159001
0.507392851134123	0.184579427606515
0.377914511785147	0.174966807930282
0.132285669375004	0.0464856542526071
1.31551163606404	0.571774247791024
1.43834175748452	0.492373840580877
1.07663641694421	0.67457721245808
-0.999733588396064	0.512528764904733
2.3377309796946	1.2116025272964
0.675011948349511	0.300649781614473
0.937499190632754	0.261653783809326
0.139748150844781	0.0689605815046472
0.432943824417258	0.183111816316685
0.04998862850642	0.0310047300091068
0.516316036508678	0.416749912457812
-1.04243230844476	0.442292931729212
2.8973279077752	1.81748293662004
0.383382925975463	0.173969910760165
0.653820669882355	0.212563455486324
0.146530154194694	0.0296723933695664
-1.53151586580405	0.574497786496295
0.129211761323748	0.0454838458550426
-0.16651193383656	0.0628116432481694
-1.53976611515909	0.539160558684856
-0.242738510358594	0.0826009154088164
-2.58035413683893	0.741528858997695
-0.360560346528662	0.110506092787366
0.129353817157867	0.0456019081276057
0.148340847278699	0.0298858287200156
-1.17657559406997	0.682634759900125
0.138977533779272	0.0600314108216224
-0.808984889771068	0.788778738051767
0.74075217298606	0.986182257850496
-0.812997107981994	0.879698146908139
-0.742159792951855	0.273560129045021
-1.52930838704928	0.565957082481742
0.150575043964835	0.0398742802241122
0.677701623567515	0.329441563666543
0.319132880018989	0.168756777519527
0.642227725891635	0.462564969570565
0.805229425731261	0.356296725909699
-1.04232877406707	0.428449042358836
1.25751531590035	0.724568028643485
1.02307090575986	0.410762855321147
-1.15166570632806	0.353848826311482
0.145604005884882	0.0376220306325241
0.152732391175414	0.0382714049770349
-1.79827108630004	0.44343860950155
0.652695912520095	0.213141993776578
2.10515503313549	0.919920133187563
0.128647278126019	0.0372891483260727
0.0220215802864224	0.0128961999385698
0.431397142468484	0.312327152673994
0.156879720528035	0.120243324253932
0.133493902760053	0.0468914742396047
1.30932918099742	0.591170142954943
0.153132406635255	0.088249094902035
-0.164257609072034	0.0614857022139358
0.37671537742853	0.168923136814828
0.134197400477218	0.0463637448998297
0.130378428188142	0.0515850695945457
0.513387862178726	0.181495460850572
0.322055340490295	0.178097491955902
-0.535434333049519	0.213943313751671
-0.536064948108988	0.208110572186291
0.768149916733166	0.555330967251243
-0.3631673929264	0.107293544166728
-0.784286244631842	0.36313389250125
0.129636669733927	0.0509480082347208
2.394165441665	2.05492059752142
1.44254751846293	0.893615686009155
-0.638954644635542	0.163590857835517
0.133188225769008	0.0574381459518207
-1.52666556475534	0.555316783803888
-1.04842602986207	0.44867035504741
-1.18131958358812	0.652156930285921
1.05373947697625	0.543190249063469
0.430112068401274	0.181043944337149
-0.201117060059241	0.112164549519536
-0.42226336323526	0.278299294926347
-1.23458652176274	1.47196426209946
1.64183892913417	1.44248172685199
0.630680247643966	0.555222134639164
0.582990491610342	0.393736449951392
-0.158541834633395	0.0932162358462992
0.264836893132838	0.216555796220264
0.871643087113577	0.864706544586023
0.00425561932366635	0.00231922489850662
0.137228514118183	0.0603223305487272
-0.0475720871217079	0.0225665414753386
0.136096718959155	0.060836657955062
0.635047049307655	0.580310974144467
0.349919613812078	0.179779509266282
-0.507552223843441	0.273526248634563
0.433788238962529	0.314855551571967
-0.62138689544583	0.514452106479474
-0.539255619735332	0.209143864739704
1.44840154334949	0.903607673295612
-0.289038299477088	0.180741741315089
0.584422676840556	0.290066794930867
-0.0726092275447217	0.031096899832913
2.55181842352831	1.43175854584345
0.0539129701900503	0.0346872439761366
0.58653277331343	0.302293624764642
0.151391279823242	0.0972265664223496
-0.201385150652894	0.105671979417565
-0.317408908493939	0.238116906472474
0.290293131842499	0.205508435688472
-0.0421068146208933	0.0199318867635109
0.665520346999046	0.542502916758932
0.59474386319063	0.444167017311903
0.159919376410572	0.115568932751655
0.346410309116634	0.180034990902733
0.323061864860622	0.174021592043463
0.663805113556143	0.569234721265538
-0.342637884062595	0.21248175068223
-0.314551875170283	0.232074563998998
1.38544352091623	1.08666608103086
2.10482223478259	1.43059472785817
0.0259036087201152	0.0147348799421782
-0.558939795574489	0.348463772517299
0.151592021674215	0.0391867731421967
0.332021398858794	0.1816187989637
-0.413266294946292	0.231603895048492
1.13414705208374	1.45054575120496
-0.1669658988595	0.0912596563752552
-1.10529852307657	0.778605023155457
-0.592798390594013	0.417980735322392
0.00973284328075233	0.00517874639077294
-0.409989222040907	0.17848133723676
0.15185098259841	0.0947701839885084
0.14921843470635	0.0854418704550831
0.345777406815424	0.17762399844644
-0.936651501350609	0.70625020869975
0.88826022126818	0.496324481652441
0.636015488650932	0.439888073329271
0.846833656638739	0.594321737047688
0.348645018571985	0.1735852771998
-1.34987884118551	0.813084622381381
0.280605809522809	0.188160084686445
-0.279510529343617	0.213730788859316
0.625354917880684	0.573308569518191
0.136477074868525	0.0704929012629598
-0.496100038326589	0.246712292654926
0.383797322347479	0.317709691346709
0.834650310928687	0.754013897239591
0.772704047204035	0.454986563754863
0.556830726079887	0.390623089673094
