group	label	showSelected1
1	Cluster 30: 343/607 pixels shown, logFC -3.5 to 2.1, log10(p) 0.0 to 2.9	30
1	Cluster 47: 210/1514 pixels shown, logFC -2.3 to 3.3, log10(p) 0.0 to 3.5	47
1	Cluster 94: 892/2068 pixels shown, logFC -2.6 to 3.3, log10(p) 0.0 to 7.0	94
1	Cluster 193: 47/764 pixels shown, logFC -3.1 to 2.9, log10(p) 0.0 to 3.4	193
1	Cluster 264: 752/1122 pixels shown, logFC -2.2 to 3.4, log10(p) 0.0 to 3.4	264
1	Cluster 412: 11/1701 pixels shown, logFC -2.0 to 2.6, log10(p) 0.0 to 4.4	412
1	Cluster 575: 2/329 pixels shown, logFC -3.1 to 2.1, log10(p) 0.0 to 1.6	575
1	Cluster 672: 14/31 pixels shown, logFC -3.8 to 1.3, log10(p) 0.0 to 1.6	672
1	Cluster 758: 47/47 pixels shown, logFC -3.5 to 0.8, log10(p) 0.0 to 1.4	758
1	Cluster 799: 15/18 pixels shown, logFC 0.5 to 2.0, log10(p) 1.9 to 9.4	799
1	Cluster 855: 169/422 pixels shown, logFC -0.9 to 2.8, log10(p) 0.0 to 5.6	855
1	Cluster 884: 446/459 pixels shown, logFC -2.2 to 2.0, log10(p) 0.0 to 3.2	884
1	Cluster 1154: 7/7 pixels shown, logFC -0.5 to 0.6, log10(p) 3.7 to 6.6	1154
1	Cluster 1209: 175/175 pixels shown, logFC -2.3 to 1.0, log10(p) 0.0 to 2.3	1209
1	Cluster 1237: 569/569 pixels shown, logFC -2.6 to 2.0, log10(p) 0.0 to 6.5	1237
1	Cluster 1310: 33/35 pixels shown, logFC -1.1 to 0.8, log10(p) 0.1 to 1.1	1310
1	Cluster 1315: 26/26 pixels shown, logFC -2.5 to 1.0, log10(p) 0.0 to 1.4	1315
1	Cluster 1448: 7/7 pixels shown, logFC -2.1 to -1.1, log10(p) 4.0 to 9.2	1448
1	Cluster 1641: 437/946 pixels shown, logFC -1.4 to 2.3, log10(p) 0.0 to 8.1	1641
1	Cluster 1698: 238/238 pixels shown, logFC -2.6 to 1.4, log10(p) 0.0 to 2.9	1698
1	Cluster 1711: 7/7 pixels shown, logFC -0.2 to 4.2, log10(p) 0.1 to 2.0	1711
1	Cluster 1893: 3/3 pixels shown, logFC -3.1 to -0.7, log10(p) 0.3 to 1.0	1893
1	Cluster 1919: 2/2 pixels shown, logFC -4.4 to -2.5, log10(p) 1.3 to 2.2	1919
1	Cluster 2069: 5/5 pixels shown, logFC -0.8 to -0.5, log10(p) 3.5 to 9.2	2069
1	Cluster 2420: 30/30 pixels shown, logFC -0.3 to 2.2, log10(p) 0.0 to 2.9	2420
1	Cluster 2627: 9/9 pixels shown, logFC 0.6 to 4.2, log10(p) 0.2 to 2.1	2627
1	Cluster 2780: 166/231 pixels shown, logFC -2.6 to 1.8, log10(p) 0.0 to 2.1	2780
1	Cluster 2901: 2/2 pixels shown, logFC 1.8 to 3.6, log10(p) 0.7 to 1.5	2901
1	Cluster 2917: 2/2 pixels shown, logFC 1.3 to 2.3, log10(p) 0.6 to 1.2	2917
1	Cluster 3035: 45/45 pixels shown, logFC -1.9 to 1.4, log10(p) 0.0 to 1.6	3035
1	Cluster 3049: 11/11 pixels shown, logFC 0.6 to 1.1, log10(p) 4.9 to 9.7	3049
1	Cluster 3238: 5/5 pixels shown, logFC 1.0 to 2.3, log10(p) 0.4 to 1.2	3238
1	Cluster 3341: 22/101 pixels shown, logFC -1.8 to 1.8, log10(p) 0.0 to 1.5	3341
1	Cluster 3370: 1/1 pixels shown, logFC -4.2 to -4.2, log10(p) 2.1 to 2.1	3370
1	Cluster 3425: 1/45 pixels shown, logFC -2.1 to 1.8, log10(p) 0.0 to 1.2	3425
1	Cluster 3506: 2/2 pixels shown, logFC -2.6 to -2.1, log10(p) 0.7 to 0.9	3506
