group	x	y	clickSelects
5834	-38.75	-0.75	465
5834	-38.75	-0.25	465
5834	-34.25	4.25	465
5834	-33.75	4.25	465
5834	-33.25	3.75	465
5834	-33.25	2.75	465
5834	-32.75	2.25	465
5834	-32.75	1.75	465
5834	-33.75	1.75	465
5834	-33.75	1.25	465
5834	-33.25	0.75	465
5834	-32.75	0.75	465
5834	-31.25	2.25	465
5834	-30.25	2.25	465
5834	-29.75	2.75	465
5834	-29.25	2.75	465
5834	-29.25	2.25	465
5834	-30.25	1.25	465
5834	-30.25	0.75	465
5834	-29.75	0.75	465
5834	-28.75	1.75	465
5834	-28.25	1.75	465
5834	-27.75	1.25	465
5834	-27.75	0.75	465
5834	-28.75	0.75	465
5834	-28.75	-0.25	465
5834	-29.25	-0.75	465
5834	-38.75	-0.75	465
8883	-33.75	4.25	728
8883	-33.75	4.75	728
8883	-31.75	6.75	728
8883	-31.25	6.75	728
8883	-31.25	6.25	728
8883	-32.25	5.25	728
8883	-32.25	4.75	728
8883	-31.25	4.75	728
8883	-30.75	4.25	728
8883	-29.75	4.25	728
8883	-28.75	3.25	728
8883	-28.25	3.25	728
8883	-27.25	4.25	728
8883	-26.75	4.25	728
8883	-25.75	3.25	728
8883	-25.75	2.75	728
8883	-26.25	2.75	728
8883	-26.75	3.25	728
8883	-27.25	3.25	728
8883	-27.25	1.75	728
8883	-26.25	1.75	728
8883	-26.25	0.75	728
8883	-25.75	0.75	728
8883	-25.25	1.25	728
8883	-24.75	1.25	728
8883	-24.25	0.75	728
8883	-24.25	-0.75	728
8883	-28.75	-0.75	728
8883	-28.75	0.75	728
8883	-27.75	0.75	728
8883	-27.75	1.25	728
8883	-28.25	1.75	728
8883	-28.75	1.75	728
8883	-29.75	0.75	728
8883	-30.25	0.75	728
8883	-30.25	1.25	728
8883	-29.25	2.25	728
8883	-29.25	2.75	728
8883	-29.75	2.75	728
8883	-30.25	2.25	728
8883	-31.25	2.25	728
8883	-32.75	0.75	728
8883	-33.25	0.75	728
8883	-33.75	1.25	728
8883	-33.75	1.75	728
8883	-32.75	1.75	728
8883	-32.75	2.25	728
8883	-33.25	2.75	728
8883	-33.25	3.75	728
8883	-33.75	4.25	728
3212	-31.25	6.75	286
3212	-31.25	7.25	286
3212	-25.25	13.25	286
3212	-24.75	13.25	286
3212	-24.25	12.75	286
3212	-24.25	11.75	286
3212	-23.75	11.75	286
3212	-23.25	12.25	286
3212	-22.75	12.25	286
3212	-22.75	11.75	286
3212	-23.25	11.25	286
3212	-23.25	10.25	286
3212	-24.25	10.25	286
3212	-24.25	9.25	286
3212	-25.75	9.25	286
3212	-26.25	9.75	286
3212	-26.75	9.75	286
3212	-26.75	8.75	286
3212	-27.25	8.25	286
3212	-27.25	6.75	286
3212	-26.75	6.25	286
3212	-26.75	5.25	286
3212	-26.25	4.75	286
3212	-25.75	4.75	286
3212	-25.25	5.25	286
3212	-24.25	5.25	286
3212	-24.25	6.25	286
3212	-23.75	6.25	286
3212	-23.25	5.75	286
3212	-22.25	5.75	286
3212	-22.25	4.25	286
3212	-22.75	3.75	286
3212	-22.75	1.25	286
3212	-22.25	1.25	286
3212	-21.75	1.75	286
3212	-20.25	1.75	286
3212	-20.25	0.75	286
3212	-19.25	-0.25	286
3212	-19.25	-0.75	286
3212	-23.75	-0.75	286
3212	-24.25	-0.25	286
3212	-24.25	0.75	286
3212	-24.75	1.25	286
3212	-25.25	1.25	286
3212	-25.75	0.75	286
3212	-26.25	0.75	286
3212	-26.25	1.75	286
3212	-27.25	1.75	286
3212	-27.25	3.25	286
3212	-26.75	3.25	286
3212	-26.25	2.75	286
3212	-25.75	2.75	286
3212	-25.75	3.25	286
3212	-26.75	4.25	286
3212	-27.25	4.25	286
3212	-28.25	3.25	286
3212	-28.75	3.25	286
3212	-29.75	4.25	286
3212	-30.75	4.25	286
3212	-31.25	4.75	286
3212	-32.25	4.75	286
3212	-32.25	5.25	286
3212	-31.25	6.25	286
3212	-31.25	6.75	286
2568	-24.75	13.25	241
2568	-24.75	13.75	241
2568	-9.25	29.25	241
2568	-8.75	29.25	241
2568	-7.75	28.25	241
2568	-7.25	28.25	241
2568	-6.75	28.75	241
2568	-6.25	28.75	241
2568	-5.75	28.25	241
2568	-4.75	28.25	241
2568	-4.75	27.25	241
2568	-4.25	27.25	241
2568	-3.25	28.25	241
2568	-2.75	28.25	241
2568	-2.25	27.75	241
2568	-2.25	27.25	241
2568	-3.25	26.25	241
2568	-3.25	24.75	241
2568	-2.75	24.25	241
2568	-2.25	24.25	241
2568	-1.75	24.75	241
2568	-1.25	24.75	241
2568	-0.75	24.25	241
2568	-0.75	23.75	241
2568	-1.25	23.25	241
2568	-1.25	22.75	241
2568	-0.75	22.25	241
2568	-0.75	21.75	241
2568	-2.25	21.75	241
2568	-2.75	22.25	241
2568	-3.25	22.25	241
2568	-3.75	21.75	241
2568	-4.75	21.75	241
2568	-4.75	20.75	241
2568	-6.25	20.75	241
2568	-6.25	21.25	241
2568	-5.75	21.75	241
2568	-5.75	22.25	241
2568	-6.25	22.75	241
2568	-6.25	23.25	241
2568	-5.75	23.75	241
2568	-5.75	24.25	241
2568	-6.25	24.25	241
2568	-7.25	23.25	241
2568	-8.75	23.25	241
2568	-8.75	24.25	241
2568	-9.25	24.75	241
2568	-9.75	24.75	241
2568	-9.75	23.75	241
2568	-10.25	23.25	241
2568	-11.25	23.25	241
2568	-12.25	22.25	241
2568	-12.25	21.75	241
2568	-11.75	21.75	241
2568	-11.25	22.25	241
2568	-9.75	22.25	241
2568	-9.25	21.75	241
2568	-9.25	21.25	241
2568	-9.75	20.75	241
2568	-10.25	20.75	241
2568	-10.75	21.25	241
2568	-11.25	21.25	241
2568	-11.75	20.75	241
2568	-11.75	20.25	241
2568	-10.75	19.25	241
2568	-10.25	19.25	241
2568	-9.75	19.75	241
2568	-8.75	19.75	241
2568	-8.75	20.75	241
2568	-8.25	21.25	241
2568	-7.75	21.25	241
2568	-7.75	19.75	241
2568	-8.25	19.25	241
2568	-8.25	18.75	241
2568	-7.75	18.25	241
2568	-7.25	18.25	241
2568	-7.25	19.25	241
2568	-6.75	19.25	241
2568	-6.25	18.75	241
2568	-6.25	18.25	241
2568	-6.75	17.75	241
2568	-6.75	17.25	241
2568	-6.25	16.75	241
2568	-5.75	16.75	241
2568	-5.25	17.25	241
2568	-4.75	17.25	241
2568	-4.75	15.75	241
2568	-5.25	15.25	241
2568	-5.25	14.25	241
2568	-5.75	14.25	241
2568	-6.75	15.25	241
2568	-7.25	15.25	241
2568	-7.25	14.75	241
2568	-6.75	14.25	241
2568	-6.75	13.25	241
2568	-5.75	13.25	241
2568	-5.25	12.75	241
2568	-5.25	12.25	241
2568	-6.25	12.25	241
2568	-6.75	11.75	241
2568	-6.75	8.75	241
2568	-7.75	8.75	241
2568	-8.25	8.25	241
2568	-8.75	8.25	241
2568	-8.75	9.25	241
2568	-9.75	9.25	241
2568	-9.75	9.75	241
2568	-9.25	10.25	241
2568	-9.25	12.75	241
2568	-9.75	12.75	241
2568	-10.75	11.75	241
2568	-11.25	11.75	241
2568	-11.25	12.75	241
2568	-11.75	13.25	241
2568	-12.25	13.25	241
2568	-12.75	12.75	241
2568	-12.75	11.25	241
2568	-11.75	11.25	241
2568	-11.75	10.25	241
2568	-10.75	10.25	241
2568	-10.75	8.25	241
2568	-10.25	7.75	241
2568	-9.25	7.75	241
2568	-9.25	6.75	241
2568	-8.75	6.25	241
2568	-8.75	5.75	241
2568	-9.75	4.75	241
2568	-10.25	4.75	241
2568	-10.75	5.25	241
2568	-11.25	5.25	241
2568	-11.25	4.75	241
2568	-10.25	3.75	241
2568	-10.25	3.25	241
2568	-10.75	3.25	241
2568	-11.75	4.25	241
2568	-12.75	4.25	241
2568	-12.75	6.25	241
2568	-13.25	6.25	241
2568	-14.75	4.75	241
2568	-14.75	4.25	241
2568	-14.25	3.75	241
2568	-13.25	3.75	241
2568	-13.25	2.75	241
2568	-12.75	2.25	241
2568	-12.75	1.75	241
2568	-13.75	1.75	241
2568	-14.75	0.75	241
2568	-14.75	0.25	241
2568	-13.75	0.25	241
2568	-13.25	-0.25	241
2568	-13.25	-0.75	241
2568	-18.75	-0.75	241
2568	-20.25	0.75	241
2568	-20.25	1.75	241
2568	-21.75	1.75	241
2568	-22.25	1.25	241
2568	-22.75	1.25	241
2568	-22.75	3.75	241
2568	-22.25	4.25	241
2568	-22.25	5.75	241
2568	-23.25	5.75	241
2568	-23.75	6.25	241
2568	-24.25	6.25	241
2568	-24.25	5.25	241
2568	-25.25	5.25	241
2568	-25.75	4.75	241
2568	-26.25	4.75	241
2568	-26.75	5.25	241
2568	-26.75	6.25	241
2568	-27.25	6.75	241
2568	-27.25	8.25	241
2568	-26.75	8.75	241
2568	-26.75	9.75	241
2568	-26.25	9.75	241
2568	-25.75	9.25	241
2568	-24.25	9.25	241
2568	-24.25	10.25	241
2568	-23.25	10.25	241
2568	-23.25	11.25	241
2568	-22.75	11.75	241
2568	-22.75	12.25	241
2568	-23.25	12.25	241
2568	-23.75	11.75	241
2568	-24.25	11.75	241
2568	-24.25	12.75	241
2568	-24.75	13.25	241
2569	-11.75	25.25	241
2569	-11.75	25.75	241
2569	-10.25	25.75	241
2569	-10.25	25.25	241
2569	-10.75	24.75	241
2569	-11.25	24.75	241
2569	-11.75	25.25	241
2570	-20.75	13.25	241
2570	-20.75	13.75	241
2570	-20.25	13.75	241
2570	-20.25	13.25	241
2570	-20.75	13.25	241
2571	-15.75	14.25	241
2571	-15.75	14.75	241
2571	-14.75	15.75	241
2571	-14.25	15.75	241
2571	-13.75	15.25	241
2571	-13.75	14.25	241
2571	-13.25	13.75	241
2571	-13.25	13.25	241
2571	-13.75	13.25	241
2571	-14.25	13.75	241
2571	-14.75	13.75	241
2571	-14.75	11.75	241
2571	-15.25	11.25	241
2571	-15.25	9.25	241
2571	-15.75	9.25	241
2571	-17.25	10.75	241
2571	-17.25	11.25	241
2571	-15.75	12.75	241
2571	-15.75	14.25	241
9190	-8.75	29.25	83
9190	-8.75	29.75	83
9190	4.25	42.75	83
9190	4.75	42.75	83
9190	4.75	28.25	83
9190	3.75	28.25	83
9190	3.75	27.25	83
9190	2.75	26.25	83
9190	2.75	25.25	83
9190	2.25	24.75	83
9190	-0.25	24.75	83
9190	-0.25	25.25	83
9190	0.25	25.75	83
9190	0.25	26.25	83
9190	-0.25	26.75	83
9190	-1.25	26.75	83
9190	-1.25	27.25	83
9190	-0.75	27.75	83
9190	-0.75	28.25	83
9190	-2.25	29.75	83
9190	-3.75	29.75	83
9190	-3.75	28.75	83
9190	-4.25	28.25	83
9190	-5.75	28.25	83
9190	-6.25	28.75	83
9190	-6.75	28.75	83
9190	-7.25	28.25	83
9190	-7.75	28.25	83
9190	-8.75	29.25	83
