group	x	y	clickSelects
4232	-45.25	47.75	35
4232	-45.25	48.25	35
4232	-44.75	48.75	35
4232	-41.25	48.75	35
4232	-41.25	48.25	35
4232	-41.75	47.75	35
4232	-41.75	47.25	35
4232	-41.25	47.25	35
4232	-40.75	47.75	35
4232	-40.75	48.75	35
4232	-40.25	48.75	35
4232	-39.25	47.75	35
4232	-38.75	47.75	35
4232	-38.75	48.75	35
4232	-31.25	48.75	35
4232	-30.75	48.25	35
4232	-30.25	48.25	35
4232	-29.75	48.75	35
4232	-29.25	48.75	35
4232	-28.75	48.25	35
4232	-27.75	48.25	35
4232	-27.75	47.25	35
4232	-26.75	47.25	35
4232	-26.75	46.25	35
4232	-26.25	46.25	35
4232	-25.75	46.75	35
4232	-25.25	46.75	35
4232	-25.25	46.25	35
4232	-26.75	44.75	35
4232	-26.75	44.25	35
4232	-25.25	44.25	35
4232	-25.25	45.25	35
4232	-24.75	45.75	35
4232	-24.25	45.75	35
4232	-23.75	45.25	35
4232	-22.25	45.25	35
4232	-22.25	45.75	35
4232	-22.75	46.25	35
4232	-22.75	46.75	35
4232	-21.75	47.75	35
4232	-21.75	48.75	35
4232	-20.25	48.75	35
4232	-19.75	48.25	35
4232	-19.75	47.75	35
4232	-20.75	46.75	35
4232	-20.75	46.25	35
4232	-19.75	46.25	35
4232	-19.75	45.75	35
4232	-20.25	45.25	35
4232	-20.25	44.75	35
4232	-19.25	44.75	35
4232	-19.25	44.25	35
4232	-19.75	43.75	35
4232	-20.75	43.75	35
4232	-21.25	43.25	35
4232	-23.25	43.25	35
4232	-23.25	41.25	35
4232	-23.75	41.25	35
4232	-24.25	41.75	35
4232	-24.75	41.75	35
4232	-25.25	41.25	35
4232	-25.25	40.25	35
4232	-25.75	39.75	35
4232	-25.75	37.75	35
4232	-26.25	37.25	35
4232	-26.25	36.25	35
4232	-27.75	36.25	35
4232	-30.75	39.25	35
4232	-31.25	39.25	35
4232	-31.25	37.75	35
4232	-30.75	37.25	35
4232	-30.75	35.75	35
4232	-31.25	35.25	35
4232	-31.25	34.75	35
4232	-26.25	34.75	35
4232	-26.25	33.75	35
4232	-25.75	33.25	35
4232	-25.25	33.25	35
4232	-25.25	34.25	35
4232	-23.75	34.25	35
4232	-23.25	33.75	35
4232	-22.75	33.75	35
4232	-21.75	34.75	35
4232	-20.75	34.75	35
4232	-20.75	35.25	35
4232	-21.75	36.25	35
4232	-21.75	36.75	35
4232	-20.75	37.75	35
4232	-20.25	37.75	35
4232	-20.25	36.75	35
4232	-19.75	36.25	35
4232	-16.75	36.25	35
4232	-16.25	35.75	35
4232	-16.25	35.25	35
4232	-17.25	35.25	35
4232	-18.25	34.25	35
4232	-18.75	34.25	35
4232	-19.25	34.75	35
4232	-19.75	34.75	35
4232	-19.75	33.75	35
4232	-20.75	33.75	35
4232	-20.75	33.25	35
4232	-20.25	32.75	35
4232	-20.25	32.25	35
4232	-20.75	32.25	35
4232	-21.25	32.75	35
4232	-21.75	32.75	35
4232	-22.25	32.25	35
4232	-22.25	31.25	35
4232	-22.75	30.75	35
4232	-22.75	30.25	35
4232	-21.75	30.25	35
4232	-21.25	29.75	35
4232	-20.75	29.75	35
4232	-20.75	30.75	35
4232	-19.25	30.75	35
4232	-19.25	30.25	35
4232	-19.75	29.75	35
4232	-19.75	29.25	35
4232	-19.25	28.75	35
4232	-19.25	27.75	35
4232	-18.25	26.75	35
4232	-18.25	26.25	35
4232	-18.75	25.75	35
4232	-18.75	25.25	35
4232	-17.75	25.25	35
4232	-17.75	24.75	35
4232	-18.25	24.25	35
4232	-18.25	22.25	35
4232	-19.25	21.25	35
4232	-19.25	20.75	35
4232	-17.75	20.75	35
4232	-16.75	21.75	35
4232	-16.75	22.25	35
4232	-17.25	22.75	35
4232	-17.25	23.25	35
4232	-16.75	23.75	35
4232	-15.75	23.75	35
4232	-15.25	24.25	35
4232	-14.75	24.25	35
4232	-13.25	22.75	35
4232	-12.75	22.75	35
4232	-12.75	24.75	35
4232	-12.25	25.25	35
4232	-12.25	25.75	35
4232	-13.25	25.75	35
4232	-13.25	26.25	35
4232	-12.75	26.75	35
4232	-12.25	26.75	35
4232	-11.75	26.25	35
4232	-11.25	26.25	35
4232	-11.25	26.75	35
4232	-11.75	27.25	35
4232	-11.75	27.75	35
4232	-10.25	27.75	35
4232	-10.25	26.75	35
4232	-9.25	26.75	35
4232	-7.75	25.25	35
4232	-7.75	24.75	35
4232	-8.25	24.25	35
4232	-8.75	24.25	35
4232	-9.75	25.25	35
4232	-10.25	25.25	35
4232	-11.75	23.75	35
4232	-11.75	23.25	35
4232	-10.75	22.25	35
4232	-10.75	21.75	35
4232	-11.75	21.75	35
4232	-12.25	21.25	35
4232	-12.25	20.25	35
4232	-13.25	20.25	35
4232	-13.25	19.75	35
4232	-12.25	18.75	35
4232	-12.25	18.25	35
4232	-13.25	17.25	35
4232	-15.25	17.25	35
4232	-15.75	16.75	35
4232	-17.75	16.75	35
4232	-18.25	16.25	35
4232	-18.25	15.25	35
4232	-19.25	14.25	35
4232	-20.25	14.25	35
4232	-20.25	13.25	35
4232	-20.75	12.75	35
4232	-20.75	11.75	35
4232	-21.75	10.75	35
4232	-22.25	10.75	35
4232	-23.25	11.75	35
4232	-23.75	11.75	35
4232	-23.75	10.75	35
4232	-24.25	10.25	35
4232	-24.75	10.25	35
4232	-24.75	11.25	35
4232	-25.25	11.25	35
4232	-25.75	10.75	35
4232	-26.25	10.75	35
4232	-26.25	12.25	35
4232	-25.25	13.25	35
4232	-24.25	13.25	35
4232	-24.25	13.75	35
4232	-24.75	14.25	35
4232	-24.75	14.75	35
4232	-24.25	14.75	35
4232	-23.75	14.25	35
4232	-23.25	14.25	35
4232	-22.75	14.75	35
4232	-22.75	15.25	35
4232	-23.75	15.25	35
4232	-23.75	15.75	35
4232	-23.25	16.25	35
4232	-21.75	16.25	35
4232	-21.25	15.75	35
4232	-20.75	15.75	35
4232	-20.25	16.25	35
4232	-20.25	16.75	35
4232	-21.25	16.75	35
4232	-21.25	17.25	35
4232	-20.75	17.75	35
4232	-19.75	17.75	35
4232	-19.25	18.25	35
4232	-19.25	18.75	35
4232	-19.75	19.25	35
4232	-20.75	19.25	35
4232	-20.75	20.75	35
4232	-19.75	21.75	35
4232	-19.75	22.25	35
4232	-20.25	22.25	35
4232	-20.75	21.75	35
4232	-21.25	21.75	35
4232	-21.75	22.25	35
4232	-21.75	23.75	35
4232	-20.25	25.25	35
4232	-20.25	25.75	35
4232	-21.25	26.75	35
4232	-21.75	26.75	35
4232	-22.25	26.25	35
4232	-22.25	25.25	35
4232	-23.75	23.75	35
4232	-24.25	23.75	35
4232	-24.75	24.25	35
